Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions,Exposed_Rate,Control_Rate,pval,is_significant,Relative_Lift,abs_lift_pct,lifted_users,cost_per_lifted_user
2024-02-26,2024-02-26,Always_On,EG,Display,2171,617853,124729,66,,,,,,,,
2024-02-26,2024-02-26,Always_On,EG,Search,2762,37467,33085,789,,,,,,,,
2024-03-04,2024-03-04,Always_On,UK,YouTube,5271,282060,113209,177,,,,,,,,
2024-03-04,2024-03-04,Always_On,UK,Social,6300,511288,200323,202,,,,,,,,
2024-03-04,2024-03-04,Always_On,UK,Display,3925,1002417,202196,35,,,,,,,,
2024-03-04,2024-03-04,Always_On,UK,Search,6680,100206,89394,538,,,,,,,,
2024-03-04,2024-03-04,Always_On,DE,YouTube,3845,202663,72142,122,,,,,,,,
2024-03-04,2024-03-04,Always_On,DE,Social,6656,516371,230988,226,,,,,,,,
2024-03-04,2024-03-04,Always_On,DE,Display,4019,960501,198884,36,,,,,,,,
2024-03-04,2024-03-04,Always_On,DE,Search,5249,55453,47156,431,,,,,,,,
2024-03-04,2024-03-04,Always_On,SA,YouTube,4968,306141,112766,571,,,,,,,,
2024-03-04,2024-03-04,Always_On,SA,Social,4807,324114,108786,578,,,,,,,,
2024-03-04,2024-03-04,Always_On,SA,Display,1590,361299,72338,46,,,,,,,,
2024-03-04,2024-03-04,Always_On,SA,Search,4653,64142,56809,1380,,,,,,,,
2024-03-04,2024-03-04,Always_On,EG,YouTube,4715,259437,112045,640,,,,,,,,
2024-03-04,2024-03-04,Always_On,EG,Social,4381,352049,138868,505,,,,,,,,
2024-03-04,2024-03-04,Always_On,EG,Display,2117,613677,105501,71,,,,,,,,
2024-03-04,2024-03-04,Always_On,EG,Search,3812,51940,44136,1170,,,,,,,,
2024-03-11,2024-03-11,Always_On,UK,YouTube,7055,609769,246151,256,,,,,,,,
2024-03-11,2024-03-11,Always_On,UK,Social,2922,223868,75217,100,,,,,,,,
2024-03-11,2024-03-11,Always_On,UK,Display,4212,924820,172807,33,,,,,,,,
2024-03-11,2024-03-11,Always_On,UK,Search,6130,63754,54044,465,,,,,,,,
2024-03-11,2024-03-11,Always_On,DE,YouTube,6499,564133,215528,224,,,,,,,,
2024-03-11,2024-03-11,Always_On,DE,Social,3741,243392,117890,116,,,,,,,,
2024-03-11,2024-03-11,Always_On,DE,Display,3451,934905,226695,31,,,,,,,,
2024-03-11,2024-03-11,Always_On,DE,Search,6210,77439,67120,558,,,,,,,,
2024-03-11,2024-03-11,Always_On,SA,YouTube,2888,172173,61858,329,,,,,,,,
2024-03-11,2024-03-11,Always_On,SA,Social,3200,273352,117622,441,,,,,,,,
2024-03-11,2024-03-11,Always_On,SA,Display,1902,479369,92577,58,,,,,,,,
2024-03-11,2024-03-11,Always_On,SA,Search,4396,65815,54894,1403,,,,,,,,
2024-03-11,2024-03-11,Always_On,EG,YouTube,3588,284610,125148,448,,,,,,,,
2024-03-11,2024-03-11,Always_On,EG,Social,3986,307021,108546,461,,,,,,,,
2024-03-11,2024-03-11,Always_On,EG,Display,2752,807799,187118,83,,,,,,,,
2024-03-11,2024-03-11,Always_On,EG,Search,3629,41628,37045,1238,,,,,,,,
2024-03-18,2024-03-18,Always_On,UK,YouTube,4494,327764,127795,137,,,,,,,,
2024-03-18,2024-03-18,Always_On,UK,Social,3620,199047,82419,112,,,,,,,,
2024-03-18,2024-03-18,Always_On,UK,Display,3989,1186488,220403,30,,,,,,,,
2024-03-18,2024-03-18,Always_On,UK,Search,3530,50123,42441,320,,,,,,,,
2024-03-18,2024-03-18,Always_On,DE,YouTube,4002,332142,132719,121,,,,,,,,
2024-03-18,2024-03-18,Always_On,DE,Social,6767,605456,289098,235,,,,,,,,
2024-03-18,2024-03-18,Always_On,DE,Display,2504,728581,125068,18,,,,,,,,
2024-03-18,2024-03-18,Always_On,DE,Search,3468,51700,43439,280,,,,,,,,
2024-03-18,2024-03-18,Always_On,SA,YouTube,4484,224716,89862,556,,,,,,,,
2024-03-18,2024-03-18,Always_On,SA,Social,4683,239047,80343,590,,,,,,,,
2024-03-18,2024-03-18,Always_On,SA,Display,1757,492644,94163,54,,,,,,,,
2024-03-18,2024-03-18,Always_On,SA,Search,2181,25488,21539,643,,,,,,,,
2024-03-18,2024-03-18,Always_On,EG,YouTube,4335,251976,93651,541,,,,,,,,
2024-03-18,2024-03-18,Always_On,EG,Social,4248,298515,107187,484,,,,,,,,
2024-03-18,2024-03-18,Always_On,EG,Display,2040,492473,106292,65,,,,,,,,
2024-03-18,2024-03-18,Always_On,EG,Search,3747,44475,39619,1143,,,,,,,,
2024-03-25,2024-03-25,Always_On,UK,YouTube,5638,402448,142142,197,,,,,,,,
2024-03-25,2024-03-25,Always_On,UK,Social,5247,463540,166964,178,,,,,,,,
2024-03-25,2024-03-25,Always_On,UK,Display,3720,1047942,245828,34,,,,,,,,
2024-03-25,2024-03-25,Always_On,UK,Search,5954,63223,53481,475,,,,,,,,
2024-03-25,2024-03-25,Always_On,DE,YouTube,8025,493888,212992,264,,,,,,,,
2024-03-25,2024-03-25,Always_On,DE,Social,7290,384954,159412,267,,,,,,,,
2024-03-25,2024-03-25,Always_On,DE,Display,4150,1021238,180999,33,,,,,,,,
2024-03-25,2024-03-25,Always_On,DE,Search,3750,52238,44910,298,,,,,,,,
2024-03-25,2024-03-25,Always_On,SA,YouTube,4338,252282,100453,498,,,,,,,,
2024-03-25,2024-03-25,Always_On,SA,Social,3475,205272,77141,398,,,,,,,,
2024-03-25,2024-03-25,Always_On,SA,Display,2036,466681,80923,63,,,,,,,,
2024-03-25,2024-03-25,Always_On,SA,Search,3278,43876,37362,1077,,,,,,,,
2024-03-25,2024-03-25,Always_On,EG,YouTube,3780,252514,106388,497,,,,,,,,
2024-03-25,2024-03-25,Always_On,EG,Social,4650,388204,192197,609,,,,,,,,
2024-03-25,2024-03-25,Always_On,EG,Display,2044,515857,97567,58,,,,,,,,
2024-03-25,2024-03-25,Always_On,EG,Search,2249,24933,21997,666,,,,,,,,
2024-04-01,2024-04-01,Always_On,UK,YouTube,7018,414988,142740,220,,,,,,,,
2024-04-01,2024-04-01,Always_On,UK,Social,5767,461214,175997,180,,,,,,,,
2024-04-01,2024-04-01,Always_On,UK,Display,2076,464921,88923,16,,,,,,,,
2024-04-01,2024-04-01,Always_On,UK,Search,4925,53203,48001,421,,,,,,,,
2024-04-01,2024-04-01,Always_On,DE,YouTube,3362,224787,104990,105,,,,,,,,
2024-04-01,2024-04-01,Always_On,DE,Social,5913,303241,102519,185,,,,,,,,
2024-04-01,2024-04-01,Always_On,DE,Display,4082,912934,152817,36,,,,,,,,
2024-04-01,2024-04-01,Always_On,DE,Search,5520,82423,73540,463,,,,,,,,
2024-04-01,2024-04-01,Always_On,SA,YouTube,3214,220124,103830,415,,,,,,,,
2024-04-01,2024-04-01,Always_On,SA,Social,2101,184978,79240,254,,,,,,,,
2024-04-01,2024-04-01,Always_On,SA,Display,1888,446434,75152,60,,,,,,,,
2024-04-01,2024-04-01,Always_On,SA,Search,2354,24868,22604,713,,,,,,,,
2024-04-01,2024-04-01,Always_On,EG,YouTube,4474,306764,115352,528,,,,,,,,
2024-04-01,2024-04-01,Always_On,EG,Social,2440,159607,60777,279,,,,,,,,
2024-04-01,2024-04-01,Always_On,EG,Display,3072,725659,142184,93,,,,,,,,
2024-04-01,2024-04-01,Always_On,EG,Search,2409,26516,23280,700,,,,,,,,
2024-04-08,2024-04-08,Always_On,UK,YouTube,6018,428637,173920,217,,,,,,,,
2024-04-08,2024-04-08,Always_On,UK,Social,5750,334374,136007,186,,,,,,,,
2024-04-08,2024-04-08,Always_On,UK,Display,2873,774474,141790,22,,,,,,,,
2024-04-08,2024-04-08,Always_On,UK,Search,6376,83535,70795,574,,,,,,,,
2024-04-08,2024-04-08,Always_On,DE,YouTube,7636,522261,251274,269,,,,,,,,
2024-04-08,2024-04-08,Always_On,DE,Social,5336,444511,153094,170,,,,,,,,
2024-04-08,2024-04-08,Always_On,DE,Display,2456,608750,106011,20,,,,,,,,
2024-04-08,2024-04-08,Always_On,DE,Search,7983,109289,97716,680,,,,,,,,
2024-04-08,2024-04-08,Always_On,SA,YouTube,4063,350213,159464,547,,,,,,,,
2024-04-08,2024-04-08,Always_On,SA,Social,2455,162902,59016,337,,,,,,,,
2024-04-08,2024-04-08,Always_On,SA,Display,1835,409350,85372,59,,,,,,,,
2024-04-08,2024-04-08,Always_On,SA,Search,2165,25714,21535,642,,,,,,,,
2024-04-08,2024-04-08,Always_On,EG,YouTube,5071,391010,130531,621,,,,,,,,
2024-04-08,2024-04-08,Always_On,EG,Social,2266,192011,67155,262,,,,,,,,
2024-04-08,2024-04-08,Always_On,EG,Display,2493,702187,144882,81,,,,,,,,
2024-04-08,2024-04-08,Always_On,EG,Search,3769,43296,38918,1257,,,,,,,,
2024-04-15,2024-04-15,Always_On,UK,YouTube,5854,395771,192177,181,,,,,,,,
2024-04-15,2024-04-15,Always_On,UK,Social,3468,241840,106097,109,,,,,,,,
2024-04-15,2024-04-15,Always_On,UK,Display,1861,440199,89893,16,,,,,,,,
2024-04-15,2024-04-15,Always_On,UK,Search,4386,50787,45601,354,,,,,,,,
2024-04-15,2024-04-15,Always_On,DE,YouTube,4662,267900,98694,152,,,,,,,,
2024-04-15,2024-04-15,Always_On,DE,Social,5234,282028,95454,177,,,,,,,,
2024-04-15,2024-04-15,Always_On,DE,Display,3657,1092037,255108,33,,,,,,,,
2024-04-15,2024-04-15,Always_On,DE,Search,7454,80340,70362,646,,,,,,,,
2024-04-15,2024-04-15,Always_On,SA,YouTube,2204,139384,47086,295,,,,,,,,
2024-04-15,2024-04-15,Always_On,SA,Social,2972,204506,84478,379,,,,,,,,
2024-04-15,2024-04-15,Always_On,SA,Display,1316,373787,63470,41,,,,,,,,
2024-04-15,2024-04-15,Always_On,SA,Search,2745,29843,26336,799,,,,,,,,
2024-04-15,2024-04-15,Always_On,EG,YouTube,5031,299651,118397,670,,,,,,,,
2024-04-15,2024-04-15,Always_On,EG,Social,3026,226890,83115,402,,,,,,,,
2024-04-15,2024-04-15,Always_On,EG,Display,1985,462135,83469,63,,,,,,,,
2024-04-15,2024-04-15,Always_On,EG,Search,2880,31655,28483,905,,,,,,,,
2024-04-22,2024-04-22,Always_On,UK,YouTube,6609,498945,224846,206,,,,,,,,
2024-04-22,2024-04-22,Always_On,UK,Social,5832,488356,235058,189,,,,,,,,
2024-04-22,2024-04-22,Always_On,UK,Display,3775,1017307,208359,28,,,,,,,,
2024-04-22,2024-04-22,Always_On,UK,Search,6806,73335,62668,521,,,,,,,,
2024-04-22,2024-04-22,Always_On,DE,YouTube,6823,552357,267373,222,,,,,,,,
2024-04-22,2024-04-22,Always_On,DE,Social,5313,398088,144652,192,,,,,,,,
2024-04-22,2024-04-22,Always_On,DE,Display,3992,869547,166884,33,,,,,,,,
2024-04-22,2024-04-22,Always_On,DE,Search,5032,60813,54286,382,,,,,,,,
2024-04-22,2024-04-22,Always_On,SA,YouTube,3259,195135,71641,381,,,,,,,,
2024-04-22,2024-04-22,Always_On,SA,Social,3305,205641,82894,424,,,,,,,,
2024-04-22,2024-04-22,Always_On,SA,Display,1487,341257,60799,43,,,,,,,,
2024-04-22,2024-04-22,Always_On,SA,Search,2866,42298,38437,881,,,,,,,,
2024-04-22,2024-04-22,Always_On,EG,YouTube,4915,282792,125772,663,,,,,,,,
2024-04-22,2024-04-22,Always_On,EG,Social,2128,129820,56126,251,,,,,,,,
2024-04-22,2024-04-22,Always_On,EG,Display,2585,611738,115027,78,,,,,,,,
2024-04-22,2024-04-22,Always_On,EG,Search,4145,59993,51400,1261,,,,,,,,
2024-04-29,2024-04-29,Always_On,UK,YouTube,6352,318836,158024,194,,,,,,,,
2024-04-29,2024-04-29,Always_On,UK,Social,6646,569292,197594,209,,,,,,,,
2024-04-29,2024-04-29,Always_On,UK,Display,3980,1044880,178745,35,,,,,,,,
2024-04-29,2024-04-29,Always_On,UK,Search,4662,61345,53359,380,,,,,,,,
2024-04-29,2024-04-29,Always_On,DE,YouTube,5802,449259,223247,200,,,,,,,,
2024-04-29,2024-04-29,Always_On,DE,Social,3135,209690,96198,99,,,,,,,,
2024-04-29,2024-04-29,Always_On,DE,Display,3868,924539,172873,32,,,,,,,,
2024-04-29,2024-04-29,Always_On,DE,Search,5495,80653,69877,462,,,,,,,,
2024-04-29,2024-04-29,Always_On,SA,YouTube,3854,225022,80929,459,,,,,,,,
2024-04-29,2024-04-29,Always_On,SA,Social,3074,189777,74256,397,,,,,,,,
2024-04-29,2024-04-29,Always_On,SA,Display,1843,455086,86066,55,,,,,,,,
2024-04-29,2024-04-29,Always_On,SA,Search,3682,54168,48523,1167,,,,,,,,
2024-04-29,2024-04-29,Always_On,EG,YouTube,2118,137500,49379,286,,,,,,,,
2024-04-29,2024-04-29,Always_On,EG,Social,4164,305525,151530,484,,,,,,,,
2024-04-29,2024-04-29,Always_On,EG,Display,3081,703875,138743,87,,,,,,,,
2024-04-29,2024-04-29,Always_On,EG,Search,4120,49099,43639,1229,,,,,,,,
2024-05-06,2024-05-06,Always_On,UK,YouTube,4335,242469,85237,157,,,,,,,,
2024-05-06,2024-05-06,Always_On,UK,Social,4846,398387,149251,160,,,,,,,,
2024-05-06,2024-05-06,Always_On,UK,Display,4114,1214274,267557,31,,,,,,,,
2024-05-06,2024-05-06,Always_On,UK,Search,3665,45873,38882,313,,,,,,,,
2024-05-06,2024-05-06,Always_On,DE,YouTube,6811,494575,226198,226,,,,,,,,
2024-05-06,2024-05-06,Always_On,DE,Social,3334,230326,106959,108,,,,,,,,
2024-05-06,2024-05-06,Always_On,DE,Display,3894,946960,199491,29,,,,,,,,
2024-05-06,2024-05-06,Always_On,DE,Search,6359,79457,71019,490,,,,,,,,
2024-05-06,2024-05-06,Always_On,SA,YouTube,4652,395773,182674,559,,,,,,,,
2024-05-06,2024-05-06,Always_On,SA,Social,2594,176020,71681,329,,,,,,,,
2024-05-06,2024-05-06,Always_On,SA,Display,2882,644617,114481,85,,,,,,,,
2024-05-06,2024-05-06,Always_On,SA,Search,5123,61935,55481,1520,,,,,,,,
2024-05-06,2024-05-06,Always_On,EG,YouTube,3489,194518,80453,428,,,,,,,,
2024-05-06,2024-05-06,Always_On,EG,Social,1908,105762,52284,228,,,,,,,,
2024-05-06,2024-05-06,Always_On,EG,Display,1373,355553,71895,40,,,,,,,,
2024-05-06,2024-05-06,Always_On,EG,Search,3511,45056,39032,1026,,,,,,,,
2024-05-13,2024-05-13,Always_On,UK,YouTube,3082,211247,84831,113,,,,,,,,
2024-05-13,2024-05-13,Always_On,UK,Social,5309,430400,176016,180,,,,,,,,
2024-05-13,2024-05-13,Always_On,UK,Display,2104,435744,76608,16,,,,,,,,
2024-05-13,2024-05-13,Always_On,UK,Search,6611,80599,70194,535,,,,,,,,
2024-05-13,2024-05-13,Always_On,DE,YouTube,4243,292381,112225,152,,,,,,,,
2024-05-13,2024-05-13,Always_On,DE,Social,3345,199804,67439,120,,,,,,,,
2024-05-13,2024-05-13,Always_On,DE,Display,4279,1098295,262885,38,,,,,,,,
2024-05-13,2024-05-13,Always_On,DE,Search,5042,63204,54526,415,,,,,,,,
2024-05-13,2024-05-13,Always_On,SA,YouTube,3117,200761,66932,366,,,,,,,,
2024-05-13,2024-05-13,Always_On,SA,Social,3929,303209,132475,495,,,,,,,,
2024-05-13,2024-05-13,Always_On,SA,Display,3207,742157,184010,97,,,,,,,,
2024-05-13,2024-05-13,Always_On,SA,Search,3355,44466,39687,1031,,,,,,,,
2024-05-13,2024-05-13,Always_On,EG,YouTube,2670,166765,66425,315,,,,,,,,
2024-05-13,2024-05-13,Always_On,EG,Social,3067,177895,66005,371,,,,,,,,
2024-05-13,2024-05-13,Always_On,EG,Display,2893,611378,116327,89,,,,,,,,
2024-05-13,2024-05-13,Always_On,EG,Search,3722,51567,45790,1086,,,,,,,,
2024-05-20,2024-05-20,Always_On,UK,YouTube,6620,554792,185085,245,,,,,,,,
2024-05-20,2024-05-20,Always_On,UK,Social,5688,446013,164338,191,,,,,,,,
2024-05-20,2024-05-20,Always_On,UK,Display,4056,1039066,216760,35,,,,,,,,
2024-05-20,2024-05-20,Always_On,UK,Search,3917,56161,49698,326,,,,,,,,
2024-05-20,2024-05-20,Always_On,DE,YouTube,6426,522370,259320,195,,,,,,,,
2024-05-20,2024-05-20,Always_On,DE,Social,6174,380509,142967,218,,,,,,,,
2024-05-20,2024-05-20,Always_On,DE,Display,2979,774045,143675,25,,,,,,,,
2024-05-20,2024-05-20,Always_On,DE,Search,6794,97460,85343,580,,,,,,,,
2024-05-20,2024-05-20,Always_On,SA,YouTube,2903,184745,64617,367,,,,,,,,
2024-05-20,2024-05-20,Always_On,SA,Social,3009,223966,99183,388,,,,,,,,
2024-05-20,2024-05-20,Always_On,SA,Display,2075,500284,121700,60,,,,,,,,
2024-05-20,2024-05-20,Always_On,SA,Search,3639,51049,45570,1210,,,,,,,,
2024-05-20,2024-05-20,Always_On,EG,YouTube,3780,241340,89067,454,,,,,,,,
2024-05-20,2024-05-20,Always_On,EG,Social,2962,205835,98799,405,,,,,,,,
2024-05-20,2024-05-20,Always_On,EG,Display,2324,556140,95543,66,,,,,,,,
2024-05-20,2024-05-20,Always_On,EG,Search,3495,51586,46827,1163,,,,,,,,
2024-05-27,2024-05-27,Always_On,UK,YouTube,6253,484736,179305,211,,,,,,,,
2024-05-27,2024-05-27,Always_On,UK,Social,5165,427630,177973,167,,,,,,,,
2024-05-27,2024-05-27,Always_On,UK,Display,2889,700053,148024,25,,,,,,,,
2024-05-27,2024-05-27,Always_On,UK,Search,3618,41837,35401,311,,,,,,,,
2024-05-27,2024-05-27,Always_On,DE,YouTube,4781,396866,183740,175,,,,,,,,
2024-05-27,2024-05-27,Always_On,DE,Social,2856,169818,66923,87,,,,,,,,
2024-05-27,2024-05-27,Always_On,DE,Display,3548,926137,154466,31,,,,,,,,
2024-05-27,2024-05-27,Always_On,DE,Search,3181,36795,31653,279,,,,,,,,
2024-05-27,2024-05-27,Always_On,SA,YouTube,2426,164342,64259,303,,,,,,,,
2024-05-27,2024-05-27,Always_On,SA,Social,3664,255638,88308,417,,,,,,,,
2024-05-27,2024-05-27,Always_On,SA,Display,2712,661222,114841,79,,,,,,,,
2024-05-27,2024-05-27,Always_On,SA,Search,3521,41541,36557,1043,,,,,,,,
2024-05-27,2024-05-27,Always_On,EG,YouTube,2388,168760,73765,292,,,,,,,,
2024-05-27,2024-05-27,Always_On,EG,Social,3141,175525,67414,373,,,,,,,,
2024-05-27,2024-05-27,Always_On,EG,Display,2884,813624,142876,92,,,,,,,,
2024-05-27,2024-05-27,Always_On,EG,Search,3809,51416,45532,1108,,,,,,,,
2024-06-03,2024-06-03,Always_On,UK,YouTube,6143,454030,163660,197,,,,,,,,
2024-06-03,2024-06-03,Always_On,UK,Social,4321,261245,120535,159,,,,,,,,
2024-06-03,2024-06-03,Always_On,UK,Display,3969,917447,216723,31,,,,,,,,
2024-06-03,2024-06-03,Always_On,UK,Search,5874,64470,58370,534,,,,,,,,
2024-06-03,2024-06-03,Always_On,DE,YouTube,3213,258661,121581,112,,,,,,,,
2024-06-03,2024-06-03,Always_On,DE,Social,3863,334952,166523,121,,,,,,,,
2024-06-03,2024-06-03,Always_On,DE,Display,1867,450545,85064,14,,,,,,,,
2024-06-03,2024-06-03,Always_On,DE,Search,6524,65989,56181,574,,,,,,,,
2024-06-03,2024-06-03,Always_On,SA,YouTube,4353,308524,144996,523,,,,,,,,
2024-06-03,2024-06-03,Always_On,SA,Social,4635,277790,93557,590,,,,,,,,
2024-06-03,2024-06-03,Always_On,SA,Display,1781,385492,93044,57,,,,,,,,
2024-06-03,2024-06-03,Always_On,SA,Search,2430,34640,30129,759,,,,,,,,
2024-06-03,2024-06-03,Always_On,EG,YouTube,2388,176724,82289,321,,,,,,,,
2024-06-03,2024-06-03,Always_On,EG,Social,4124,367020,144018,529,,,,,,,,
2024-06-03,2024-06-03,Always_On,EG,Display,2176,581595,103530,74,,,,,,,,
2024-06-03,2024-06-03,Always_On,EG,Search,2305,30982,26535,779,,,,,,,,
2024-06-10,2024-06-10,Always_On,UK,YouTube,3318,232530,114874,101,,,,,,,,
2024-06-10,2024-06-10,Always_On,UK,Social,5049,417442,198497,156,,,,,,,,
2024-06-10,2024-06-10,Always_On,UK,Display,2072,525017,91560,15,,,,,,,,
2024-06-10,2024-06-10,Always_On,UK,Search,5797,58576,52889,509,,,,,,,,
2024-06-10,2024-06-10,Always_On,DE,YouTube,4136,223290,75157,140,,,,,,,,
2024-06-10,2024-06-10,Always_On,DE,Social,6378,447880,154910,208,,,,,,,,
2024-06-10,2024-06-10,Always_On,DE,Display,2687,560693,135097,22,,,,,,,,
2024-06-10,2024-06-10,Always_On,DE,Search,4459,57494,48973,371,,,,,,,,
2024-06-10,2024-06-10,Always_On,SA,YouTube,5219,338009,148563,672,,,,,,,,
2024-06-10,2024-06-10,Always_On,SA,Social,4836,260131,93295,586,,,,,,,,
2024-06-10,2024-06-10,Always_On,SA,Display,1914,462135,84722,58,,,,,,,,
2024-06-10,2024-06-10,Always_On,SA,Search,4341,46643,41032,1495,,,,,,,,
2024-06-10,2024-06-10,Always_On,EG,YouTube,4900,379959,156168,667,,,,,,,,
2024-06-10,2024-06-10,Always_On,EG,Social,2888,243549,101104,386,,,,,,,,
2024-06-10,2024-06-10,Always_On,EG,Display,2167,490550,83389,72,,,,,,,,
2024-06-10,2024-06-10,Always_On,EG,Search,4609,50961,44378,1378,,,,,,,,
2024-06-17,2024-06-17,Always_On,UK,YouTube,5663,348397,158656,181,,,,,,,,
2024-06-17,2024-06-17,Always_On,UK,Social,3746,250678,85500,128,,,,,,,,
2024-06-17,2024-06-17,Always_On,UK,Display,2857,791502,132482,24,,,,,,,,
2024-06-17,2024-06-17,Always_On,UK,Search,2830,38327,32475,215,,,,,,,,
2024-06-17,2024-06-17,Always_On,DE,YouTube,4265,232900,111061,140,,,,,,,,
2024-06-17,2024-06-17,Always_On,DE,Social,4328,226834,94654,159,,,,,,,,
2024-06-17,2024-06-17,Always_On,DE,Display,2525,538679,100193,21,,,,,,,,
2024-06-17,2024-06-17,Always_On,DE,Search,6913,77981,70428,576,,,,,,,,
2024-06-17,2024-06-17,Always_On,SA,YouTube,2738,142898,62471,360,,,,,,,,
2024-06-17,2024-06-17,Always_On,SA,Social,2113,107422,51184,246,,,,,,,,
2024-06-17,2024-06-17,Always_On,SA,Display,2768,686748,141150,88,,,,,,,,
2024-06-17,2024-06-17,Always_On,SA,Search,3186,35664,30681,942,,,,,,,,
2024-06-17,2024-06-17,Always_On,EG,YouTube,3269,284465,105448,375,,,,,,,,
2024-06-17,2024-06-17,Always_On,EG,Social,4902,304304,112668,581,,,,,,,,
2024-06-17,2024-06-17,Always_On,EG,Display,3142,894418,213872,92,,,,,,,,
2024-06-17,2024-06-17,Always_On,EG,Search,3457,48805,40939,1058,,,,,,,,
2024-06-24,2024-06-24,Always_On,UK,YouTube,6287,514991,210087,202,,,,,,,,
2024-06-24,2024-06-24,Always_On,UK,Social,5150,385906,133768,178,,,,,,,,
2024-06-24,2024-06-24,Always_On,UK,Display,2628,719960,149983,23,,,,,,,,
2024-06-24,2024-06-24,Always_On,UK,Search,3785,55897,48988,338,,,,,,,,
2024-06-24,2024-06-24,Always_On,DE,YouTube,4987,316271,128109,152,,,,,,,,
2024-06-24,2024-06-24,Always_On,DE,Social,3290,274534,104854,114,,,,,,,,
2024-06-24,2024-06-24,Always_On,DE,Display,4447,1175830,261421,34,,,,,,,,
2024-06-24,2024-06-24,Always_On,DE,Search,5720,80391,70420,488,,,,,,,,
2024-06-24,2024-06-24,Always_On,SA,YouTube,4976,271720,133172,635,,,,,,,,
2024-06-24,2024-06-24,Always_On,SA,Social,4599,372607,175965,632,,,,,,,,
2024-06-24,2024-06-24,Always_On,SA,Display,1710,474378,93027,52,,,,,,,,
2024-06-24,2024-06-24,Always_On,SA,Search,2816,28340,25052,804,,,,,,,,
2024-06-24,2024-06-24,Always_On,EG,YouTube,4235,358435,128595,529,,,,,,,,
2024-06-24,2024-06-24,Always_On,EG,Social,2362,166516,67514,276,,,,,,,,
2024-06-24,2024-06-24,Always_On,EG,Display,1538,337721,73471,44,,,,,,,,
2024-06-24,2024-06-24,Always_On,EG,Search,2641,38702,32785,812,,,,,,,,
2024-07-01,2024-07-01,Always_On,UK,YouTube,2993,244055,92377,93,,,,,,,,
2024-07-01,2024-07-01,Always_On,UK,Social,7251,585350,267056,236,,,,,,,,
2024-07-01,2024-07-01,Always_On,UK,Display,2554,592441,99972,20,,,,,,,,
2024-07-01,2024-07-01,Always_On,UK,Search,5733,60787,50961,466,,,,,,,,
2024-07-01,2024-07-01,Always_On,DE,YouTube,3283,228984,95076,115,,,,,,,,
2024-07-01,2024-07-01,Always_On,DE,Social,5567,341138,139471,196,,,,,,,,
2024-07-01,2024-07-01,Always_On,DE,Display,4222,1145216,248857,33,,,,,,,,
2024-07-01,2024-07-01,Always_On,DE,Search,3544,42036,36807,308,,,,,,,,
2024-07-01,2024-07-01,Always_On,SA,YouTube,2227,135738,57354,258,,,,,,,,
2024-07-01,2024-07-01,Always_On,SA,Social,2314,138679,64566,284,,,,,,,,
2024-07-01,2024-07-01,Always_On,SA,Display,2165,579346,138658,68,,,,,,,,
2024-07-01,2024-07-01,Always_On,SA,Search,3500,37364,33442,1087,,,,,,,,
2024-07-01,2024-07-01,Always_On,EG,YouTube,2652,147266,56256,341,,,,,,,,
2024-07-01,2024-07-01,Always_On,EG,Social,3303,242401,104029,452,,,,,,,,
2024-07-01,2024-07-01,Always_On,EG,Display,2813,741269,146520,82,,,,,,,,
2024-07-01,2024-07-01,Always_On,EG,Search,4926,70922,59350,1428,,,,,,,,
2024-07-08,2024-07-08,Always_On,UK,YouTube,7642,490651,230184,241,,,,,,,,
2024-07-08,2024-07-08,Always_On,UK,Social,6739,539944,203157,214,,,,,,,,
2024-07-08,2024-07-08,Always_On,UK,Display,3582,756666,148751,31,,,,,,,,
2024-07-08,2024-07-08,Always_On,UK,Search,5598,62295,54311,498,,,,,,,,
2024-07-08,2024-07-08,Always_On,DE,YouTube,4346,296601,105329,157,,,,,,,,
2024-07-08,2024-07-08,Always_On,DE,Social,5500,339829,123358,199,,,,,,,,
2024-07-08,2024-07-08,Always_On,DE,Display,3093,683096,128815,26,,,,,,,,
2024-07-08,2024-07-08,Always_On,DE,Search,5569,76614,68764,423,,,,,,,,
2024-07-08,2024-07-08,Always_On,SA,YouTube,3131,208379,70759,395,,,,,,,,
2024-07-08,2024-07-08,Always_On,SA,Social,4151,226783,82998,535,,,,,,,,
2024-07-08,2024-07-08,Always_On,SA,Display,1278,360908,74146,38,,,,,,,,
2024-07-08,2024-07-08,Always_On,SA,Search,2696,29709,24792,844,,,,,,,,
2024-07-08,2024-07-08,Always_On,EG,YouTube,3209,270455,90309,377,,,,,,,,
2024-07-08,2024-07-08,Always_On,EG,Social,2714,223097,86426,364,,,,,,,,
2024-07-08,2024-07-08,Always_On,EG,Display,2029,488707,83784,57,,,,,,,,
2024-07-08,2024-07-08,Always_On,EG,Search,2434,25191,22895,842,,,,,,,,
2024-07-15,2024-07-15,Always_On,UK,YouTube,6036,452547,208123,202,,,,,,,,
2024-07-15,2024-07-15,Always_On,UK,Social,4865,314660,106035,171,,,,,,,,
2024-07-15,2024-07-15,Always_On,UK,Display,1947,409349,81688,17,,,,,,,,
2024-07-15,2024-07-15,Always_On,UK,Search,4535,52800,47971,378,,,,,,,,
2024-07-15,2024-07-15,Always_On,DE,YouTube,6102,497993,191120,205,,,,,,,,
